whereFound,filePath,line,rawSrc,resolvedPublicPath,exists,caseMismatch,probableMatch,notes
"code","ASSETS_ISSUES.json",410,"/page/Photo Menu/Domaine/jardins-a-la-francaise-chateau-lastours-gaillac-france.JPG","/Users/danyvassily/dev /chateauxlastversion/public/page/Photo Menu/Domaine/jardins-a-la-francaise-chateau-lastours-gaillac-france.JPG",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/images/estate/jardins-a-la-francaise-chateau-lastours-gaillac-france-1.jpg","Correspondance approximative trouvée"
"code","ASSETS_ISSUES.json",411,"/page/Photo Menu/Domaine/jardins-a-la-francaise-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/Photo Menu/Domaine/jardins-a-la-francaise-chateau-lastours-gaillac-france.jpg",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/images/estate/jardins-a-la-francaise-chateau-lastours-gaillac-france-1.jpg","Correspondance approximative trouvée"
"code","ASSETS_ISSUES.json",414,"/page/Page notre Chai dans séction Notre terroir/ancien-chai-semi-enterré-chateau-lastours-aop-aoc-gaillac-france.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page notre Chai dans séction Notre terroir/ancien-chai-semi-enterré-chateau-lastours-aop-aoc-gaillac-france.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page notre Chai dans séction Notre terroir/ancien-chai-semi-enterré-chateau-lastours-aop-aoc-gaillac-france.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",415,"/page/Page notre Chai dans séction Notre terroir/ancien-chai-semi-enterre-chateau-lastours-aop-aoc-gaillac-france.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page notre Chai dans séction Notre terroir/ancien-chai-semi-enterre-chateau-lastours-aop-aoc-gaillac-france.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/production/ancien-chai-semi-enterre-chateau-lastours-aop-aoc-gaillac-france.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",430,"/page/Page Team/Photos page team/Stephane.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/Stephane.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Team/Photos page team/Stephane.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",431,"/page/Page Team/Photos page team/stephane.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/stephane.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Team/Photos page team/Stephane.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",434,"/page/Page Team/Photos page team/Photo de groupe.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/Photo de groupe.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Team/Photos page team/Photo de groupe.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",435,"/page/Page Team/Photos page team/photo-de-groupe.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/photo-de-groupe.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/team/photo-de-groupe.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",438,"/page/Page Team/Photos page team/Pauline.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/Pauline.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Team/Photos page team/Pauline.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",439,"/page/Page Team/Photos page team/pauline.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/pauline.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Team/Photos page team/Pauline.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",442,"/page/Page Team/Photos page team/Nicolas.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/Nicolas.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Team/Photos page team/Nicolas.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",443,"/page/Page Team/Photos page team/nicolas.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/nicolas.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Team/Photos page team/Nicolas.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",446,"/page/Page Team/Photos page team/Louis.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/Louis.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Team/Photos page team/Louis.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",447,"/page/Page Team/Photos page team/louis.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/louis.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Team/Photos page team/Louis.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",450,"/page/Page Team/Photos page team/François.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/François.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Team/Photos page team/François.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",451,"/page/Page Team/Photos page team/francois.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/francois.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/team/francois.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",454,"/page/Page Team/Photos page team/Eva.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/Eva.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Team/Photos page team/Eva.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",455,"/page/Page Team/Photos page team/eva.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/eva.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Team/Photos page team/Eva.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",458,"/page/Page Team/Photos page team/Caroline.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/Caroline.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Team/Photos page team/Caroline.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",459,"/page/Page Team/Photos page team/caroline.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/caroline.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Team/Photos page team/Caroline.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",462,"/page/Page Team/Photos page team/Adrien.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/Adrien.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Team/Photos page team/Adrien.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",463,"/page/Page Team/Photos page team/adrien.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Team/Photos page team/adrien.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Team/Photos page team/Adrien.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",482,"/page/Page Actualité - ok/Salon-Vignerons-Independants-Paris-2025-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Actualité - ok/Salon-Vignerons-Independants-Paris-2025-france.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/Salon-Vignerons-Independants-Paris-2025-france.jpg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",483,"/page/Page Actualité - ok/salon-vignerons-independants-paris-2025-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/Page Actualité - ok/salon-vignerons-independants-paris-2025-france.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/Salon-Vignerons-Independants-Paris-2025-france.jpg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",526,"/page/Organiser votre evenement - ok et inclure cta pour renvoyer ver vos événement/salle-de-réception-evenements-familials-professionnels.JPG","/Users/danyvassily/dev /chateauxlastversion/public/page/Organiser votre evenement - ok et inclure cta pour renvoyer ver vos événement/salle-de-réception-evenements-familials-professionnels.JPG",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/images/events/salle-de-reception-evenements-familials-professionnels.jpg","Correspondance approximative trouvée"
"code","ASSETS_ISSUES.json",527,"/page/Organiser votre evenement - ok et inclure cta pour renvoyer ver vos événement/salle-de-reception-evenements-familials-professionnels.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/Organiser votre evenement - ok et inclure cta pour renvoyer ver vos événement/salle-de-reception-evenements-familials-professionnels.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/events/salle-de-reception-evenements-familials-professionnels.jpg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",538,"/page/Notre vignoble - manque 1 photo/vignes-vue-de-haut-fille-qui-marche.JPG","/Users/danyvassily/dev /chateauxlastversion/public/page/Notre vignoble - manque 1 photo/vignes-vue-de-haut-fille-qui-marche.JPG",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/images/vineyard/vignes-vue-de-haut-fille-qui-marche-1.jpg","Correspondance approximative trouvée"
"code","ASSETS_ISSUES.json",539,"/page/Notre vignoble - manque 1 photo/vignes-vue-de-haut-fille-qui-marche.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/Notre vignoble - manque 1 photo/vignes-vue-de-haut-fille-qui-marche.jpg",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/images/vineyard/vignes-vue-de-haut-fille-qui-marche-1.jpg","Correspondance approximative trouvée"
"code","ASSETS_ISSUES.json",554,"/page/Notre histoire - ok/allée-platanes-feuilles-automne-campagne.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/Notre histoire - ok/allée-platanes-feuilles-automne-campagne.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Notre histoire - ok/allée-platanes-feuilles-automne-campagne.jpg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",555,"/page/Notre histoire - ok/allee-platanes-feuilles-automne-campagne.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/Notre histoire - ok/allee-platanes-feuilles-automne-campagne.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/estate/allee-platanes-feuilles-automne-campagne.jpg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",570,"/page/Notre Chai - manque 1 photo/elevage-vin-chai-a-barrique-chateau-lastours.JPG","/Users/danyvassily/dev /chateauxlastversion/public/page/Notre Chai - manque 1 photo/elevage-vin-chai-a-barrique-chateau-lastours.JPG",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/de-la-vigne-a-la-bouteille/elevage-vin-chai-a-barrique-chateau-lastours.jpg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",571,"/page/Notre Chai - manque 1 photo/elevage-vin-chai-a-barrique-chateau-lastours.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/Notre Chai - manque 1 photo/elevage-vin-chai-a-barrique-chateau-lastours.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/de-la-vigne-a-la-bouteille/elevage-vin-chai-a-barrique-chateau-lastours.jpg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",574,"/page/Notre Chai - manque 1 photo/décuvage-cuve-inox-chateau-lastours-gaillac-france.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Notre Chai - manque 1 photo/décuvage-cuve-inox-chateau-lastours-gaillac-france.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/de-la-vigne-a-la-bouteille/décuvage-cuve-inox-chateau-lastours-gaillac-france.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",575,"/page/Notre Chai - manque 1 photo/decuvage-cuve-inox-chateau-lastours-gaillac-france.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/page/Notre Chai - manque 1 photo/decuvage-cuve-inox-chateau-lastours-gaillac-france.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/de-la-vigne-a-la-bouteille/decuvage-cuve-inox-chateau-lastours-gaillac-france.jpeg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",602,"/page/Nos Engagement - ok/logo-HVE3.png","/Users/danyvassily/dev /chateauxlastversion/public/page/Nos Engagement - ok/logo-HVE3.png",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Nos Engagement - ok/logo-HVE3.png","Différence de casse détectée"
"code","ASSETS_ISSUES.json",603,"/page/Nos Engagement - ok/logo-hve3.png","/Users/danyvassily/dev /chateauxlastversion/public/page/Nos Engagement - ok/logo-hve3.png",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Nos Engagement - ok/logo-HVE3.png","Différence de casse détectée"
"code","ASSETS_ISSUES.json",622,"/page/Nos Cuvée-ok/Photo entête de page cuvées blanc/Vin-Blanc-Rouge-Rosé-Bulles-Gaillac-Sud-Ouest-France.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/Nos Cuvée-ok/Photo entête de page cuvées blanc/Vin-Blanc-Rouge-Rosé-Bulles-Gaillac-Sud-Ouest-France.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Nos Cuvée-ok/Photo entête de page cuvées blanc/Vin-Blanc-Rouge-Rosé-Bulles-Gaillac-Sud-Ouest-France.jpg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",623,"/page/Nos Cuvée-ok/Photo entête de page cuvées blanc/vin-blanc-rouge-rose-bulles-gaillac-sud-ouest-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/Nos Cuvée-ok/Photo entête de page cuvées blanc/vin-blanc-rouge-rose-bulles-gaillac-sud-ouest-france.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/vin-blanc-rouge-rose-bulles-gaillac-sud-ouest-france.jpg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",626,"/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/POUSSIN BLANC.svg","/Users/danyvassily/dev /chateauxlastversion/public/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/POUSSIN BLANC.svg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/POUSSIN BLANC.svg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",627,"/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/poussin-blanc.svg","/Users/danyvassily/dev /chateauxlastversion/public/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/poussin-blanc.svg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/poussin-blanc.svg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",630,"/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/POUSSIN BLANC.png","/Users/danyvassily/dev /chateauxlastversion/public/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/POUSSIN BLANC.png",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/POUSSIN BLANC.png","Différence de casse détectée"
"code","ASSETS_ISSUES.json",631,"/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/poussin-blanc.png","/Users/danyvassily/dev /chateauxlastversion/public/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/poussin-blanc.png",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/poussin-blanc.png","Différence de casse détectée"
"code","ASSETS_ISSUES.json",634,"/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/POUSSIN BLANC.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/POUSSIN BLANC.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/BOUTEILLES/indivuelles/POUSSIN BLANC.jpg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",635,"/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/poussin-blanc.jpg","/Users/danyvassily/dev /chateauxlastversion/public/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/poussin-blanc.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/poussin-blanc.jpg","Différence de casse détectée"
"code","ASSETS_ISSUES.json",638,"/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/POUSSIN BLANC-SF.png","/Users/danyvassily/dev /chateauxlastversion/public/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/POUSSIN BLANC-SF.png",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/POUSSIN BLANC-SF.png","Différence de casse détectée"
"code","ASSETS_ISSUES.json",639,"/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/poussin-blanc-sf.png","/Users/danyvassily/dev /chateauxlastversion/public/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée poussin Blanc/poussin-blanc-sf.png",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/images/wines/poussin-blanc-sf.png","Différence de casse détectée"
"code","ASSETS_ISSUES.json",646,"/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée Poussin Rosé/POUSSIN ROSE.svg","/Users/danyvassily/dev /chateauxlastversion/public/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée Poussin Rosé/POUSSIN ROSE.svg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Nos Cuvée-ok/Gamme poussin/Page Cuvée Poussin Rosé/POUSSIN ROSE.svg","Différence de casse détectée"
